result_id,olympian_id,year,event_id,medal
53986,86993,1972,709,No medal
53987,87501,1972,840,Silver
53988,87142,1972,464,No medal
53989,87011,1972,895,No medal
53990,86816,1972,430,Gold
53991,86701,1972,77,No medal
53992,86701,1972,69,No medal
53993,87488,1972,271,No medal
53994,85392,1972,72,No medal
53995,85392,1972,67,No medal
53996,86307,1972,308,No medal
53997,86307,1972,297,No medal
53998,87159,1972,409,No medal
53999,87159,1972,408,No medal
54000,86296,1972,93,No medal
54001,87473,1972,835,No medal
54002,85479,1972,282,No medal
54003,86587,1972,184,No medal
54004,86617,1972,411,No medal
54005,86617,1972,410,No medal
54006,86855,1972,105,No medal
54007,86460,1972,546,No medal
54008,86298,1972,405,No medal
54009,86298,1972,404,No medal
54010,85768,1972,885,No medal
54011,85948,1972,458,No medal
54012,86652,1972,405,No medal
54013,86652,1972,404,No medal
54014,87240,1972,282,No medal
54015,85112,1972,464,No medal
54016,86114,1972,451,No medal
54017,86114,1972,457,No medal
54018,86114,1972,453,No medal
54019,86114,1972,452,No medal
54020,86114,1972,455,No medal
54021,86114,1972,454,No medal
54022,87503,1972,430,Gold
54023,87456,1972,430,Gold
54024,87212,1972,546,No medal
54025,85438,1972,71,No medal
54026,85659,1972,71,No medal
54027,85659,1972,76,No medal
54028,86382,1972,896,No medal
54029,87127,1972,409,No medal
54030,87127,1972,408,No medal
54031,85770,1972,10,No medal
54032,87368,1972,546,No medal
54033,87314,1972,413,No medal
54034,86689,1972,451,No medal
54035,86689,1972,457,No medal
54036,86689,1972,453,No medal
54037,86689,1972,452,No medal
54038,86689,1972,455,No medal
54039,86689,1972,454,No medal
54040,86765,1972,81,No medal
54041,85525,1972,430,Gold
54042,87457,1972,184,No medal
54043,86605,1972,464,No medal
54044,85706,1972,295,Silver
54045,85706,1972,304,No medal
54046,87173,1972,883,Bronze
54047,86655,1972,881,No medal
54048,86906,1972,8,No medal
54049,86022,1972,471,No medal
54050,86190,1972,551,No medal
54051,87064,1972,270,No medal
54052,86270,1972,458,No medal
54053,85633,1972,430,Gold
54054,85561,1972,184,No medal
54055,86104,1972,891,Bronze
54056,86539,1972,650,No medal
54057,86734,1972,890,No medal
54058,86735,1972,78,No medal
54059,85267,1972,75,No medal
54060,86160,1972,270,No medal
54061,87490,1972,884,No medal
54062,87143,1972,458,No medal
54063,86488,1972,446,No medal
54064,86488,1972,447,No medal
54065,86488,1972,442,No medal
54066,86488,1972,445,No medal
54067,86488,1972,443,No medal
54068,86488,1972,441,No medal
54069,86488,1972,449,No medal
54070,86488,1972,444,No medal
54071,86818,1972,446,No medal
54072,86818,1972,447,No medal
54073,86818,1972,442,No medal
54074,86818,1972,445,No medal
54075,86818,1972,443,No medal
54076,86818,1972,441,No medal
54077,86818,1972,449,No medal
54078,86818,1972,444,No medal
54079,87187,1972,446,No medal
54080,87187,1972,447,No medal
54081,87187,1972,442,No medal
54082,87187,1972,445,No medal
54083,87187,1972,443,No medal
54084,87187,1972,441,No medal
54085,87187,1972,449,No medal
54086,87187,1972,444,No medal
54087,86342,1972,546,No medal
54088,85814,1972,899,No medal
54089,85829,1972,446,No medal
54090,85829,1972,447,No medal
54091,85829,1972,442,No medal
54092,85829,1972,445,No medal
54093,85829,1972,443,No medal
54094,85829,1972,441,No medal
54095,85829,1972,449,No medal
54096,85829,1972,444,No medal
54097,87258,1972,464,No medal
54098,86205,1972,308,No medal
54099,85072,1972,430,Gold
54100,85718,1972,372,No medal
54101,85718,1972,373,No medal
54102,86193,1972,407,Gold
54103,86193,1972,406,No medal
54104,87175,1972,403,No medal
54105,87175,1972,402,No medal
54106,85927,1972,184,No medal
54107,86474,1972,551,No medal
54108,86767,1972,403,No medal
54109,87326,1972,458,No medal
54110,85360,1972,430,Gold
54111,86396,1972,836,No medal
54112,86937,1972,184,No medal
54113,86801,1972,87,Gold
54114,85720,1972,307,Bronze
54115,85720,1972,306,No medal
54116,85097,1972,430,Gold
54117,85383,1972,451,No medal
54118,85383,1972,457,No medal
54119,85383,1972,453,No medal
54120,85383,1972,452,No medal
54121,85383,1972,455,No medal
54122,85383,1972,454,No medal
54123,86882,1972,308,No medal
54124,86882,1972,294,No medal
54125,85916,1972,464,No medal
54126,85962,1972,409,No medal
54127,85189,1972,79,Bronze
54128,87491,1972,464,No medal
54129,85651,1972,184,No medal
54130,85130,1972,814,No medal
54131,85752,1972,608,No medal
54132,85146,1972,308,No medal
54133,85423,1972,841,Bronze
54134,85858,1972,407,Gold
54135,87260,1972,99,No medal
54136,87260,1972,100,No medal
54137,86285,1972,464,No medal
54138,86220,1972,98,No medal
54139,86802,1972,68,No medal
54140,87476,1972,88,No medal
54141,86014,1972,270,No medal
54142,85972,1972,98,No medal
54143,84921,1972,109,No medal
54144,86738,1972,73,No medal
54145,86738,1972,74,No medal
54146,85613,1972,411,No medal
54147,85613,1972,410,No medal
54148,86659,1972,79,No medal
54149,86847,1972,814,No medal
54150,86221,1972,84,No medal
54151,86493,1972,609,No medal
54152,85051,1972,430,Gold
54153,87133,1972,409,No medal
54154,86144,1972,109,No medal
54155,86477,1972,464,No medal
54156,86316,1972,267,No medal
54157,86074,1972,403,No medal
54158,86074,1972,402,No medal
54159,86162,1972,289,No medal
54160,86499,1972,814,No medal
54161,85337,1972,201,Bronze
54162,86222,1972,430,Gold
54163,87442,1972,411,No medal
54164,87442,1972,410,No medal
54165,85064,1972,407,Gold
54166,85874,1972,293,No medal
54167,86363,1972,458,No medal
54168,86848,1972,308,No medal
54169,86568,1972,546,No medal
54170,84923,1972,814,No medal
54171,86195,1972,288,No medal
54172,85269,1972,651,No medal
54173,85177,1972,458,No medal
54174,86832,1972,430,Gold
54175,86182,1972,413,No medal
54176,86182,1972,412,No medal
54177,85861,1972,270,No medal
54178,87386,1972,98,No medal
54179,87093,1972,451,No medal
54180,87093,1972,457,No medal
54181,87093,1972,453,No medal
54182,87093,1972,452,No medal
54183,87093,1972,455,No medal
54184,87093,1972,454,No medal
54185,86804,1972,647,No medal
54186,86804,1972,649,No medal
54187,85488,1972,282,No medal
54188,86923,1972,458,No medal
54189,86527,1972,184,No medal
54190,86593,1972,546,No medal
54191,86871,1972,184,No medal
54192,86091,1972,548,No medal
54193,86288,1972,886,No medal
54194,85255,1972,716,No medal
54195,85255,1972,706,No medal
54196,86374,1972,430,Gold
54197,85516,1972,199,No medal
54198,86790,1972,407,Gold
54199,86790,1972,406,No medal
54200,85952,1972,834,No medal
54201,86860,1972,72,No medal
54202,86638,1972,464,No medal
54203,86094,1972,464,No medal
54204,85836,1972,84,No medal
54205,86237,1972,293,No medal
54206,84925,1972,72,No medal
54207,84925,1972,67,No medal
54208,85755,1972,430,Gold
54209,86938,1972,892,No medal
54210,85849,1972,464,No medal
54211,86435,1972,716,No medal
54212,86435,1972,712,No medal
54213,86435,1972,708,No medal
54214,87081,1972,464,No medal
54215,85077,1972,114,No medal
54216,86595,1972,184,No medal
54217,87105,1972,86,No medal
54218,86332,1972,550,No medal
54219,86823,1972,814,No medal
54220,86147,1972,650,No medal
54221,85309,1972,198,Bronze
54222,87096,1972,606,No medal
54223,84950,1972,606,No medal
54224,85819,1972,184,No medal
54225,87071,1972,307,Bronze
54226,87071,1972,306,No medal
54227,85820,1972,413,No medal
54228,85545,1972,814,No medal
54229,87150,1972,841,No medal
54230,87193,1972,451,No medal
54231,87193,1972,457,No medal
54232,87193,1972,453,No medal
54233,87193,1972,452,No medal
54234,87193,1972,455,No medal
54235,87193,1972,454,No medal
54236,84937,1972,451,No medal
54237,84937,1972,457,No medal
54238,84937,1972,453,No medal
54239,84937,1972,452,No medal
54240,84937,1972,455,No medal
54241,84937,1972,454,No medal
54242,86982,1972,295,Silver
54243,87444,1972,411,No medal
54244,86075,1972,413,No medal
54245,86075,1972,412,No medal
54246,85300,1972,73,No medal
54247,85167,1972,98,No medal
54248,86714,1972,73,No medal
54249,86714,1972,74,No medal
54250,86303,1972,289,No medal
54251,85850,1972,458,No medal
54252,87388,1972,411,No medal
54253,87373,1972,430,Gold
54254,86122,1972,814,No medal
54255,87036,1972,476,No medal
54256,63472,1972,201,No medal
54257,63523,1972,99,No medal
54258,63523,1972,100,No medal
54259,63672,1972,373,No medal
54260,63668,1972,99,No medal
54261,63668,1972,100,No medal
54262,63555,1972,73,No medal
54263,63732,1972,108,No medal
54264,63665,1972,70,No medal
54265,63519,1972,73,No medal
54266,63519,1972,74,No medal
54267,63424,1972,737,No medal
54268,63424,1972,734,No medal
54269,63424,1972,729,No medal
54270,63721,1972,606,No medal
54271,63721,1972,606,No medal
54272,63648,1972,68,No medal
54273,63828,1972,99,No medal
54274,63828,1972,95,No medal
54275,63452,1972,304,No medal
54276,63587,1972,67,Bronze
54277,63718,1972,308,No medal
54278,63718,1972,297,No medal
54279,63718,1972,304,No medal
54280,63762,1972,308,No medal
