result_id,olympian_id,year,event_id,medal
88510,58839,1984,83,No medal
88511,58854,1984,458,No medal
88512,58803,1984,458,No medal
88513,58770,1984,74,No medal
88514,58847,1984,458,No medal
88515,58788,1984,711,No medal
88516,58788,1984,707,No medal
88517,58772,1984,607,No medal
88518,58765,1984,458,No medal
88519,58829,1984,458,No medal
88520,58755,1984,708,No medal
88521,58755,1984,713,No medal
88522,58755,1984,709,No medal
88523,58887,1984,607,No medal
88524,58681,1984,458,No medal
88525,58816,1984,458,No medal
88526,58710,1984,711,No medal
88527,58710,1984,707,No medal
88528,58842,1984,84,No medal
88529,58761,1984,80,No medal
88530,58858,1984,458,No medal
88531,58728,1984,458,No medal
88532,58838,1984,458,No medal
88533,58730,1984,109,No medal
88534,58752,1984,477,No medal
88535,58740,1984,458,No medal
88536,58750,1984,108,No medal
88537,58840,1984,471,Bronze
88538,58796,1984,83,No medal
88539,58737,1984,458,No medal
88540,58843,1984,458,No medal
88541,58762,1984,458,No medal
88542,58776,1984,727,No medal
88543,58776,1984,723,No medal
88544,58741,1984,458,No medal
88545,15592,1984,207,No medal
88546,15587,1984,204,No medal
88547,15620,1984,85,No medal
88548,19435,1984,473,No medal
88549,19442,1984,476,No medal
88550,19426,1984,72,No medal
88551,19409,1984,72,No medal
88552,19409,1984,67,No medal
88553,19441,1984,71,No medal
88554,19451,1984,95,No medal
88555,19451,1984,92,No medal
88556,19408,1984,472,No medal
88557,19472,1984,72,No medal
88558,19472,1984,70,No medal
88559,19419,1984,72,No medal
88560,19419,1984,74,No medal
88561,23041,1984,73,No medal
88562,23041,1984,74,Silver
88563,23036,1984,202,No medal
88564,23045,1984,473,No medal
88565,22937,1984,67,No medal
88566,23013,1984,73,No medal
88567,22952,1984,475,No medal
88568,22965,1984,287,No medal
88569,23004,1984,104,No medal
88570,23014,1984,281,No medal
88571,23061,1984,281,No medal
88572,23047,1984,73,No medal
88573,23047,1984,70,No medal
88574,22994,1984,204,No medal
88575,23067,1984,73,No medal
88576,23067,1984,75,No medal
88577,23059,1984,196,No medal
88578,22924,1984,284,No medal
88579,23333,1984,85,No medal
88580,23333,1984,76,No medal
88581,23326,1984,196,No medal
88582,23350,1984,207,No medal
88583,23387,1984,204,No medal
88584,23382,1984,203,No medal
88585,23366,1984,202,No medal
88586,23317,1984,198,No medal
88587,23373,1984,104,No medal
88588,39611,1984,98,No medal
88589,39611,1984,95,No medal
88590,39581,1984,98,No medal
88591,39581,1984,92,No medal
88592,39586,1984,72,No medal
88593,39586,1984,67,No medal
88594,39598,1984,72,No medal
88595,39598,1984,74,No medal
88596,39578,1984,72,No medal
88597,39582,1984,72,No medal
88598,39582,1984,70,No medal
88599,39582,1984,67,No medal
88600,39606,1984,98,No medal
88601,39585,1984,98,No medal
88602,39607,1984,78,No medal
88603,39579,1984,64,No medal
88604,59481,1984,607,No medal
88605,59445,1984,716,No medal
88606,59445,1984,714,No medal
88607,59445,1984,711,No medal
88608,59445,1984,707,No medal
88609,59494,1984,716,No medal
88610,59494,1984,706,No medal
88611,59494,1984,715,No medal
88612,59494,1984,709,No medal
88613,59459,1984,85,No medal
88614,59394,1984,607,No medal
88615,59464,1984,412,No medal
88616,59479,1984,606,No medal
88617,59419,1984,637,No medal
88618,59449,1984,67,No medal
88619,59491,1984,716,No medal
88620,59491,1984,706,No medal
88621,59491,1984,715,No medal
88622,59491,1984,713,No medal
88623,59491,1984,709,No medal
88624,59434,1984,404,No medal
88625,59493,1984,716,No medal
88626,59493,1984,719,No medal
88627,59493,1984,715,No medal
88628,59493,1984,704,No medal
88629,59493,1984,718,No medal
88630,59493,1984,713,No medal
88631,59420,1984,86,No medal
88632,59383,1984,728,No medal
88633,59383,1984,724,No medal
88634,59427,1984,408,No medal
88635,59427,1984,406,No medal
88636,59413,1984,599,No medal
88637,59467,1984,410,No medal
88638,59433,1984,604,No medal
88639,59415,1984,70,No medal
88640,59415,1984,67,No medal
