result_id,olympian_id,year,event_id,medal
72289,117644,1980,840,No medal
72290,117791,1980,184,Gold
72291,117570,1980,554,No medal
72292,117347,1980,64,No medal
72293,117385,1980,68,No medal
72294,117875,1980,430,No medal
72295,117122,1980,430,No medal
72296,117510,1980,475,No medal
72297,117294,1980,459,Silver
72298,117769,1980,459,Silver
72299,117340,1980,820,Silver
72300,117664,1980,295,No medal
72301,117664,1980,304,No medal
72302,117964,1980,204,No medal
72303,117813,1980,814,No medal
72304,118029,1980,820,Silver
72305,117798,1980,814,No medal
72306,117370,1980,185,Bronze
72307,117803,1980,459,Silver
72308,117568,1980,814,No medal
72309,117823,1980,84,No medal
72310,117231,1980,554,No medal
72311,117915,1980,551,Silver
72312,117891,1980,814,No medal
72313,117920,1980,88,No medal
72314,117513,1980,184,Gold
72315,117772,1980,184,Gold
72316,117498,1980,205,No medal
72317,117376,1980,473,No medal
72318,117606,1980,430,No medal
72319,117924,1980,892,Bronze
72320,118062,1980,430,No medal
72321,117324,1980,459,Silver
72322,117243,1980,73,No medal
72323,117243,1980,78,No medal
72324,118019,1980,199,No medal
72325,117184,1980,196,No medal
72326,117288,1980,203,No medal
72327,117937,1980,820,Silver
72328,118020,1980,295,No medal
72329,118020,1980,304,No medal
72330,117849,1980,820,Silver
72331,118037,1980,458,No medal
72332,117828,1980,898,No medal
72333,117620,1980,430,No medal
72334,117758,1980,548,Bronze
72335,117608,1980,459,Silver
72336,117672,1980,184,Gold
72337,117650,1980,430,No medal
72338,117465,1980,70,No medal
72339,117698,1980,295,No medal
72340,117698,1980,304,No medal
72341,117279,1980,820,Silver
72342,117561,1980,68,No medal
72343,117504,1980,704,No medal
72344,117504,1980,718,No medal
72345,117621,1980,704,No medal
72346,117621,1980,718,No medal
72347,117621,1980,713,No medal
72348,118003,1980,649,No medal
72349,117880,1980,430,No medal
72350,117788,1980,202,No medal
72351,117359,1980,89,No medal
72352,117234,1980,185,Bronze
72353,117639,1980,185,Bronze
72354,117429,1980,652,No medal
72355,117429,1980,653,No medal
72356,117152,1980,430,No medal
72357,117589,1980,551,Silver
72358,117190,1980,185,Bronze
72359,118057,1980,459,Silver
72360,117337,1980,472,No medal
72361,117542,1980,458,No medal
72362,117170,1980,554,No medal
72363,117591,1980,476,No medal
72364,117157,1980,267,No medal
72365,117569,1980,891,No medal
72366,117574,1980,458,No medal
72367,117236,1980,458,No medal
72368,117377,1980,184,Gold
72369,117135,1980,820,Silver
72370,117839,1980,458,No medal
72371,117585,1980,548,Bronze
72372,117899,1980,185,Bronze
72373,117718,1980,814,No medal
72374,117719,1980,430,No medal
72375,117805,1980,843,No medal
72376,117378,1980,547,No medal
72377,117685,1980,652,No medal
72378,117685,1980,653,No medal
72379,117973,1980,459,Silver
72380,117238,1980,710,No medal
72381,117238,1980,706,No medal
72382,117926,1980,87,No medal
72383,117800,1980,887,No medal
72384,117596,1980,894,No medal
72385,117399,1980,8,No medal
72386,117760,1980,430,No medal
72387,117224,1980,197,No medal
72388,117845,1980,820,Silver
72389,117903,1980,608,No medal
72390,117617,1980,814,No medal
72391,117740,1980,185,Bronze
72392,117705,1980,458,No medal
72393,117142,1980,820,Silver
72394,117846,1980,814,No medal
72395,117795,1980,267,No medal
72396,117795,1980,271,No medal
72397,117795,1980,274,No medal
72398,117389,1980,471,No medal
72399,117282,1980,814,No medal
72400,117361,1980,184,Gold
72401,117283,1980,430,No medal
72402,117918,1980,547,No medal
72403,117555,1980,820,Silver
72404,117154,1980,474,Bronze
72405,117808,1980,547,No medal
72406,117532,1980,458,No medal
72407,117143,1980,73,No medal
72408,117143,1980,75,No medal
72409,117268,1980,185,Bronze
72410,117327,1980,82,No medal
72411,118005,1980,459,Silver
72412,117166,1980,184,Gold
72413,117556,1980,73,No medal
72414,117706,1980,430,No medal
72415,117600,1980,184,Gold
72416,117533,1980,814,No medal
72417,117651,1980,899,No medal
72418,117216,1980,608,No medal
72419,117195,1980,201,Gold
72420,117601,1980,458,No medal
72421,117819,1980,458,No medal
72422,117440,1980,430,No medal
72423,117285,1980,814,No medal
72424,117640,1980,184,Gold
72425,117254,1980,459,Silver
72426,117314,1980,814,No medal
72427,117217,1980,284,No medal
72428,117217,1980,287,No medal
72429,117468,1980,430,No medal
72430,117688,1980,458,No medal
72431,117625,1980,897,No medal
72432,117753,1980,459,Silver
72433,117373,1980,430,No medal
