result_id,olympian_id,year,event_id,medal
9476,117405,1948,455,No medal
9477,117136,1948,305,No medal
9478,117136,1948,304,No medal
9479,117222,1948,80,No medal
9480,117121,1948,430,Silver
9481,117947,1948,83,No medal
9482,117309,1948,83,No medal
9483,117622,1948,455,No medal
9484,117750,1948,717,No medal
9485,117750,1948,718,No medal
9486,117954,1948,430,Silver
9487,117174,1948,17,No medal
9488,117174,1948,17,No medal
9489,117483,1948,430,Silver
9490,117445,1948,546,No medal
9491,117584,1948,446,No medal
9492,117584,1948,447,No medal
9493,117584,1948,442,No medal
9494,117584,1948,445,No medal
9495,117584,1948,443,No medal
9496,117584,1948,441,No medal
9497,117584,1948,449,No medal
9498,117584,1948,444,No medal
9499,118017,1948,305,No medal
9500,118017,1948,304,No medal
9501,117520,1948,704,No medal
9502,117520,1948,718,No medal
9503,117534,1948,71,No medal
9504,118053,1948,430,Silver
9505,117214,1948,820,No medal
9506,117521,1948,430,Silver
9507,117485,1948,546,No medal
9508,117623,1948,71,No medal
9509,117792,1948,546,No medal
9510,117792,1948,548,No medal
9511,117827,1948,73,No medal
9512,117827,1948,74,No medal
9513,117834,1948,548,No medal
9514,117665,1948,79,No medal
9515,117921,1948,114,No medal
9516,117907,1948,73,No medal
9517,117907,1948,74,No medal
9518,117499,1948,717,No medal
9519,117499,1948,704,No medal
9520,117499,1948,718,No medal
9521,117734,1948,305,No medal
9522,117734,1948,304,No medal
9523,117424,1948,305,No medal
9524,117424,1948,304,No medal
9525,117869,1948,546,No medal
9526,117844,1948,555,No medal
9527,117784,1948,717,No medal
9528,117137,1948,546,No medal
9529,117153,1948,549,No medal
9530,117500,1948,546,No medal
9531,117536,1948,17,No medal
9532,117536,1948,17,No medal
9533,117870,1948,549,No medal
9534,117391,1948,430,Silver
9535,117781,1948,455,No medal
9536,117799,1948,430,Silver
9537,117417,1948,105,No medal
9538,117206,1948,79,No medal
9539,117360,1948,430,Silver
9540,117379,1948,446,No medal
9541,117379,1948,447,No medal
9542,117379,1948,442,No medal
9543,117379,1948,445,No medal
9544,117379,1948,443,No medal
9545,117379,1948,441,No medal
9546,117379,1948,449,No medal
9547,117379,1948,444,No medal
9548,117130,1948,549,No medal
9549,117977,1948,547,No medal
9550,117777,1948,820,No medal
9551,117406,1948,446,No medal
9552,117406,1948,447,No medal
9553,117406,1948,442,No medal
9554,117406,1948,445,No medal
9555,117406,1948,443,No medal
9556,117406,1948,441,No medal
9557,117406,1948,449,No medal
9558,117406,1948,444,No medal
9559,117267,1948,547,No medal
9560,117439,1948,547,No medal
9561,117709,1948,820,No medal
9562,118074,1948,19,No medal
9563,117832,1948,546,No medal
9564,117929,1948,430,Silver
9565,117930,1948,446,No medal
9566,117930,1948,447,No medal
9567,117930,1948,442,No medal
9568,117930,1948,445,No medal
9569,117930,1948,443,No medal
9570,117930,1948,441,No medal
9571,117930,1948,449,No medal
9572,117930,1948,444,No medal
9573,117721,1948,446,No medal
9574,117721,1948,447,No medal
9575,117721,1948,442,No medal
9576,117721,1948,445,No medal
9577,117721,1948,443,No medal
9578,117721,1948,441,No medal
9579,117721,1948,449,No medal
9580,117721,1948,444,No medal
9581,118048,1948,446,No medal
9582,118048,1948,447,No medal
9583,118048,1948,442,No medal
9584,118048,1948,445,No medal
9585,118048,1948,443,No medal
9586,118048,1948,441,No medal
9587,118048,1948,449,No medal
9588,118048,1948,444,No medal
9589,117699,1948,717,No medal
9590,117699,1948,704,No medal
9591,117867,1948,548,No medal
9592,117431,1948,81,Silver
9593,117852,1948,820,No medal
9594,117240,1948,446,No medal
9595,117240,1948,447,No medal
9596,117240,1948,442,No medal
9597,117240,1948,445,No medal
9598,117240,1948,443,No medal
9599,117240,1948,441,No medal
9600,117240,1948,449,No medal
9601,117240,1948,444,No medal
9602,117657,1948,820,No medal
9603,117158,1948,455,No medal
9604,117558,1948,546,No medal
9605,117453,1948,455,No medal
9606,117820,1948,547,No medal
9607,117820,1948,548,No medal
9608,117207,1948,455,No medal
9609,117659,1948,73,No medal
9610,117974,1948,430,Silver
9611,117198,1948,820,No medal
9612,117167,1948,455,No medal
9613,117428,1948,711,No medal
9614,117848,1948,430,Silver
9615,117274,1948,430,Silver
9616,117855,1948,95,No medal
9617,117855,1948,92,No medal
9618,117381,1948,73,No medal
9619,117604,1948,547,No medal
9620,117506,1948,430,Silver
9621,118016,1948,820,No medal
9622,117187,1948,446,No medal
9623,117187,1948,447,No medal
9624,117187,1948,442,No medal
9625,117187,1948,445,No medal
9626,117187,1948,443,No medal
9627,117187,1948,441,No medal
9628,117187,1948,449,No medal
9629,117187,1948,444,No medal
9630,117133,1948,17,No medal
9631,117502,1948,430,Silver
9632,117906,1948,546,No medal
9633,117455,1948,455,No medal
9634,117663,1948,820,No medal
9635,117861,1948,430,Silver
9636,117299,1948,820,No medal
9637,118069,1948,549,No medal
9638,103345,1948,66,Gold
9639,103345,1948,76,Silver
9640,103638,1948,446,No medal
9641,103638,1948,447,No medal
9642,103638,1948,442,No medal
9643,103638,1948,445,No medal
9644,103638,1948,443,No medal
9645,103638,1948,441,No medal
9646,103638,1948,449,No medal
9647,103638,1948,444,No medal
9648,103151,1948,78,No medal
9649,103333,1948,455,Gold
9650,103193,1948,549,No medal
9651,103168,1948,284,No medal
9652,102967,1948,893,No medal
9653,102874,1948,184,No medal
9654,104096,1948,207,Gold
9655,104061,1948,184,No medal
9656,103618,1948,31,No medal
9657,103299,1948,883,No medal
9658,103252,1948,409,No medal
9659,103252,1948,408,No medal
9660,103752,1948,455,Gold
9661,103576,1948,446,No medal
9662,103576,1948,447,No medal
9663,103576,1948,442,No medal
9664,103576,1948,445,No medal
9665,103576,1948,443,Bronze
