result_id,olympian_id,year,event_id,medal
63743,118060,1976,820,No medal
63744,117963,1976,458,No medal
63745,117464,1976,820,No medal
63746,117773,1976,74,No medal
63747,103150,1976,446,No medal
63748,103150,1976,447,No medal
63749,103150,1976,442,No medal
63750,103150,1976,445,No medal
63751,103150,1976,443,No medal
63752,103150,1976,441,No medal
63753,103150,1976,449,No medal
63754,103150,1976,444,No medal
63755,103113,1976,546,No medal
63756,103006,1976,282,No medal
63757,103976,1976,294,No medal
63758,103109,1976,88,No medal
63759,103791,1976,185,No medal
63760,103135,1976,546,No medal
63761,103482,1976,814,No medal
63762,103792,1976,295,No medal
63763,103792,1976,304,No medal
63764,102966,1976,652,No medal
63765,102924,1976,554,Bronze
63766,103114,1976,548,Bronze
63767,103852,1976,814,No medal
63768,102939,1976,306,Gold
63769,103488,1976,560,No medal
63770,102777,1976,446,No medal
63771,102777,1976,447,No medal
63772,102777,1976,442,No medal
63773,102777,1976,445,No medal
63774,102777,1976,443,No medal
63775,102777,1976,441,No medal
63776,102777,1976,449,No medal
63777,102777,1976,444,No medal
63778,102787,1976,446,No medal
63779,102787,1976,447,No medal
63780,102787,1976,442,No medal
63781,102787,1976,445,No medal
63782,102787,1976,443,No medal
63783,102787,1976,441,No medal
63784,102787,1976,449,No medal
63785,102787,1976,444,No medal
63786,103686,1976,548,Bronze
63787,103774,1976,548,Bronze
63788,103830,1976,558,No medal
63789,103095,1976,282,No medal
63790,103715,1976,110,No medal
63791,103962,1976,458,No medal
63792,103463,1976,547,No medal
63793,103264,1976,837,No medal
63794,102947,1976,551,No medal
63795,103358,1976,647,No medal
63796,102926,1976,522,Silver
63797,102926,1976,521,No medal
63798,102810,1976,284,No medal
63799,103179,1976,814,No medal
63800,102875,1976,278,No medal
63801,102875,1976,287,No medal
63802,103136,1976,451,No medal
63803,103136,1976,457,No medal
63804,103136,1976,453,No medal
63805,103136,1976,452,No medal
63806,103136,1976,455,No medal
63807,103136,1976,454,No medal
63808,103465,1976,814,No medal
63809,103354,1976,80,No medal
63810,103652,1976,184,No medal
63811,104075,1976,653,No medal
63812,103972,1976,458,No medal
63813,103273,1976,267,No medal
63814,103273,1976,269,No medal
63815,103347,1976,719,No medal
63816,103347,1976,708,No medal
63817,103347,1976,710,No medal
63818,103347,1976,706,No medal
63819,103922,1976,814,No medal
63820,103249,1976,289,No medal
63821,103203,1976,295,No medal
63822,103153,1976,651,No medal
63823,102853,1976,546,No medal
63824,103370,1976,185,No medal
63825,102763,1976,184,No medal
63826,103833,1976,561,No medal
63827,103876,1976,834,No medal
63828,102932,1976,184,No medal
63829,103198,1976,451,No medal
63830,103198,1976,457,No medal
63831,103198,1976,453,No medal
63832,103198,1976,452,No medal
63833,103198,1976,455,No medal
63834,103198,1976,454,No medal
63835,103995,1976,185,No medal
63836,103132,1976,546,No medal
63837,103413,1976,308,No medal
63838,102827,1976,451,No medal
63839,102827,1976,457,No medal
63840,102827,1976,453,No medal
63841,102827,1976,452,No medal
63842,102827,1976,455,No medal
63843,102827,1976,454,No medal
63844,103840,1976,282,No medal
63845,103620,1976,546,No medal
63846,103695,1976,78,No medal
63847,102788,1976,814,No medal
63848,103674,1976,547,No medal
63849,102954,1976,184,No medal
63850,103655,1976,814,No medal
63851,103607,1976,79,No medal
63852,103556,1976,814,No medal
63853,102907,1976,560,No medal
63854,103933,1976,554,Bronze
63855,103348,1976,185,No medal
63856,103110,1976,844,No medal
63857,103641,1976,558,No medal
63858,103877,1976,458,No medal
63859,103276,1976,651,Gold
63860,103107,1976,184,No medal
63861,102864,1976,458,No medal
63862,103661,1976,836,No medal
63863,103282,1976,110,No medal
63864,102955,1976,477,No medal
63865,102955,1976,474,No medal
63866,103824,1976,446,No medal
63867,103824,1976,447,No medal
63868,103824,1976,442,No medal
63869,103824,1976,445,No medal
63870,103824,1976,443,No medal
63871,103824,1976,441,No medal
63872,103824,1976,449,No medal
63873,103824,1976,444,No medal
63874,103593,1976,546,No medal
63875,104008,1976,647,No medal
63876,103858,1976,814,No medal
63877,102844,1976,446,No medal
63878,102844,1976,447,No medal
63879,102844,1976,442,No medal
63880,102844,1976,445,No medal
63881,102844,1976,443,No medal
63882,102844,1976,441,No medal
63883,102844,1976,449,No medal
63884,102844,1976,444,No medal
63885,102798,1976,561,No medal
63886,103800,1976,547,No medal
63887,103990,1976,185,No medal
63888,103199,1976,844,No medal
63889,104040,1976,304,No medal
63890,102964,1976,71,No medal
63891,103328,1976,546,No medal
63892,103878,1976,814,No medal
63893,103253,1976,185,No medal
63894,103964,1976,458,No medal
63895,103879,1976,546,No medal
63896,103163,1976,295,No medal
63897,103163,1976,304,No medal
63898,103845,1976,558,No medal
63899,102811,1976,547,No medal
63900,103421,1976,899,Silver
63901,104094,1976,412,No medal
63902,102793,1976,458,No medal
63903,103534,1976,814,No medal
63904,103982,1976,551,No medal
63905,102807,1976,554,Bronze
63906,102808,1976,881,No medal
63907,103068,1976,184,No medal
63908,103379,1976,458,No medal
63909,103646,1976,185,No medal
63910,103205,1976,653,No medal
63911,103229,1976,406,No medal
63912,103867,1976,814,No medal
63913,104087,1976,184,No medal
63914,103965,1976,185,No medal
63915,103313,1976,546,No medal
63916,103222,1976,184,No medal
63917,103058,1976,308,No medal
63918,104080,1976,451,No medal
63919,104080,1976,457,No medal
63920,104080,1976,453,No medal
63921,104080,1976,452,No medal
63922,104080,1976,455,No medal
63923,104080,1976,454,No medal
63924,102918,1976,550,No medal
63925,103373,1976,308,No medal
63926,103373,1976,297,No medal
63927,103870,1976,558,No medal
63928,103826,1976,458,No medal
63929,103437,1976,458,No medal
63930,103595,1976,108,No medal
63931,102956,1976,898,No medal
63932,103698,1976,184,No medal
63933,103072,1976,410,No medal
63934,103072,1976,406,No medal
63935,103314,1976,458,No medal
63936,103100,1976,446,No medal
63937,103100,1976,447,No medal
63938,103100,1976,442,No medal
63939,103100,1976,445,No medal
63940,103100,1976,443,No medal
63941,103100,1976,441,No medal
63942,103100,1976,449,No medal
63943,103100,1976,444,No medal
63944,103762,1976,895,No medal
63945,103679,1976,547,No medal
63946,103315,1976,649,No medal
63947,103782,1976,649,No medal
63948,102921,1976,184,No medal
63949,103101,1976,451,No medal
63950,103101,1976,457,No medal
63951,103101,1976,453,No medal
63952,103101,1976,452,No medal
63953,103101,1976,455,No medal
63954,103101,1976,454,No medal
63955,103500,1976,554,Bronze
63956,103917,1976,843,No medal
63957,103614,1976,458,No medal
63958,103093,1976,289,No medal
63959,103093,1976,292,No medal
63960,103525,1976,458,No medal
63961,103402,1976,114,Bronze
63962,102759,1976,108,No medal
63963,103672,1976,372,No medal
63964,103658,1976,841,No medal
63965,103149,1976,886,No medal
63966,103127,1976,185,No medal
63967,102802,1976,184,No medal
63968,103362,1976,282,No medal
63969,103918,1976,308,No medal
63970,102814,1976,458,No medal
63971,103176,1976,185,No medal
63972,103584,1976,80,No medal
63973,103883,1976,267,No medal
63974,103883,1976,269,No medal
63975,103821,1976,185,No medal
63976,103296,1976,451,No medal
63977,103296,1976,457,No medal
63978,103296,1976,453,No medal
63979,103296,1976,452,No medal
63980,103296,1976,455,No medal
63981,103296,1976,454,No medal
63982,102838,1976,104,No medal
63983,103563,1976,458,No medal
63984,102922,1976,550,No medal
63985,103740,1976,652,No medal
63986,103529,1976,295,No medal
63987,103529,1976,304,No medal
63988,103504,1976,108,No medal
63989,103094,1976,184,No medal
63990,103684,1976,87,No medal
63991,102785,1976,278,No medal
63992,103134,1976,522,Silver
63993,103134,1976,521,Bronze
63994,104021,1976,558,No medal
63995,102772,1976,185,No medal
63996,103509,1976,522,Silver
63997,103509,1976,521,No medal
63998,85643,1976,710,No medal
63999,85643,1976,706,No medal
64000,85302,1976,430,Silver
64001,87495,1976,458,Bronze
64002,86080,1976,880,No medal
64003,85041,1976,556,No medal
64004,87003,1976,477,No medal
64005,87003,1976,474,No medal
64006,85711,1976,446,No medal
64007,85711,1976,447,No medal
64008,85711,1976,442,No medal
64009,85711,1976,445,No medal
64010,85711,1976,443,No medal
64011,85711,1976,441,No medal
64012,85711,1976,449,No medal
64013,85711,1976,444,No medal
64014,86133,1976,814,Gold
64015,85283,1976,649,No medal
64016,85568,1976,889,No medal
64017,86887,1976,413,No medal
64018,86887,1976,412,No medal
64019,85583,1976,82,Gold
64020,86156,1976,80,No medal
64021,87431,1976,72,No medal
64022,87431,1976,70,No medal
64023,87431,1976,67,No medal
64024,86725,1976,814,Gold
64025,85168,1976,458,Bronze
64026,85227,1976,407,No medal
64027,85227,1976,406,No medal
64028,85199,1976,430,Silver
64029,85275,1976,411,No medal
64030,85275,1976,410,No medal
64031,87108,1976,278,No medal
64032,86470,1976,73,Silver
64033,86470,1976,74,No medal
64034,84928,1976,556,No medal
64035,85228,1976,430,Silver
64036,85316,1976,547,No medal
64037,86393,1976,446,No medal
64038,86393,1976,447,No medal
64039,86393,1976,442,No medal
64040,86393,1976,445,No medal
64041,86393,1976,443,No medal
64042,86393,1976,441,No medal
64043,86393,1976,449,No medal
64044,86393,1976,444,No medal
64045,84992,1976,278,No medal
64046,87086,1976,522,No medal
64047,87086,1976,521,No medal
64048,86187,1976,652,No medal
64049,86335,1976,430,Silver
64050,85448,1976,547,No medal
64051,86265,1976,897,No medal
64052,85883,1976,446,No medal
64053,85883,1976,447,No medal
64054,85883,1976,442,No medal
64055,85883,1976,445,No medal
64056,85883,1976,443,No medal
64057,85883,1976,441,No medal
64058,85883,1976,449,No medal
64059,85883,1976,444,No medal
64060,85665,1976,473,Bronze
64061,87110,1976,458,Bronze
64062,86809,1976,430,Silver
64063,86795,1976,8,No medal
64064,85030,1976,10,No medal
64065,84952,1976,295,Silver
64066,84952,1976,304,No medal
64067,86749,1976,295,Silver
64068,86749,1976,304,No medal
64069,86135,1976,10,No medal
64070,86630,1976,100,Gold
64071,85632,1976,203,Bronze
64072,85263,1976,308,No medal
64073,87025,1976,430,Silver
64074,86890,1976,446,No medal
64075,86890,1976,447,No medal
64076,86890,1976,442,No medal
64077,86890,1976,445,No medal
64078,86890,1976,443,No medal
64079,86890,1976,441,No medal
64080,86890,1976,449,No medal
64081,86890,1976,444,No medal
64082,87043,1976,411,No medal
64083,85183,1976,72,No medal
64084,85183,1976,67,No medal
64085,85200,1976,893,No medal
64086,85140,1976,308,No medal
64087,86030,1976,548,No medal
64088,85170,1976,814,Gold
64089,85513,1976,884,No medal
64090,86305,1976,413,No medal
64091,86305,1976,412,No medal
64092,87222,1976,885,No medal
64093,87485,1976,475,No medal
64094,86099,1976,548,No medal
64095,85811,1976,556,No medal
64096,86172,1976,200,No medal
64097,86280,1976,88,No medal
64098,87121,1976,458,Bronze
64099,85120,1976,651,No medal
64100,87237,1976,711,No medal
64101,87237,1976,707,No medal
64102,87122,1976,654,No medal
64103,87089,1976,836,No medal
64104,86647,1976,550,No medal
64105,84980,1976,86,Gold
64106,86458,1976,550,No medal
64107,85533,1976,281,No medal
64108,85533,1976,284,No medal
64109,85533,1976,287,No medal
64110,86085,1976,413,No medal
64111,85936,1976,887,Bronze
64112,86826,1976,79,No medal
64113,86992,1976,834,No medal
64114,87263,1976,814,Gold
64115,87184,1976,727,No medal
64116,87184,1976,723,No medal
64117,84994,1976,653,No medal
64118,84995,1976,814,Gold
64119,87140,1976,202,Gold
64120,86707,1976,814,Gold
64121,86699,1976,837,Bronze
64122,85925,1976,430,Silver
64123,87238,1976,458,Bronze
64124,85476,1976,105,No medal
64125,85762,1976,647,No medal
64126,85333,1976,471,No medal
64127,86577,1976,93,No medal
64128,86369,1976,522,No medal
64129,86369,1976,521,Gold
64130,86780,1976,458,Bronze
64131,85477,1976,8,No medal
64132,84909,1976,73,Silver
64133,87185,1976,73,Silver
64134,87185,1976,74,No medal
64135,85522,1976,446,No medal
64136,85522,1976,447,No medal
64137,85522,1976,442,No medal
64138,85522,1976,445,No medal
64139,85522,1976,443,No medal
64140,85522,1976,441,No medal
64141,85522,1976,449,No medal
64142,85522,1976,444,No medal
64143,85959,1976,653,No medal
64144,86538,1976,835,No medal
64145,86980,1976,205,No medal
64146,86993,1976,522,No medal
64147,86993,1976,521,No medal
64148,87011,1976,895,No medal
64149,87353,1976,85,No medal
64150,86701,1976,69,No medal
64151,85745,1976,649,No medal
64152,87488,1976,267,No medal
64153,87488,1976,269,Silver
64154,85681,1976,430,Silver
64155,85946,1976,282,No medal
64156,85946,1976,281,No medal
64157,85392,1976,70,No medal
64158,86307,1976,295,Silver
64159,86307,1976,304,Bronze
64160,87159,1976,409,No medal
64161,87159,1976,408,No medal
64162,87077,1976,93,No medal
64163,86895,1976,295,Silver
64164,86297,1976,430,Silver
64165,85948,1976,458,Bronze
64166,87227,1976,894,No medal
64167,86269,1976,411,No medal
64168,86269,1976,410,No medal
64169,87503,1976,430,Silver
64170,86047,1976,652,No medal
64171,87028,1976,407,No medal
64172,85659,1976,71,Silver
64173,85659,1976,64,No medal
64174,87314,1976,413,No medal
64175,87314,1976,412,No medal
64176,86089,1976,814,Gold
64177,86258,1976,835,No medal
64178,87173,1976,883,Gold
64179,86655,1976,881,No medal
64180,86857,1976,72,No medal
64181,86857,1976,67,No medal
64182,85033,1976,836,No medal
64183,85393,1976,814,Gold
64184,85633,1976,430,Silver
64185,87325,1976,308,No medal
64186,86104,1976,891,Bronze
64187,86734,1976,890,No medal
64188,85049,1976,289,No medal
64189,87143,1976,458,Bronze
64190,86342,1976,548,No medal
64191,85814,1976,899,No medal
64192,85185,1976,560,No medal
64193,86918,1976,409,No medal
64194,87259,1976,282,No medal
64195,86800,1976,556,No medal
64196,86193,1976,407,No medal
64197,86193,1976,406,No medal
64198,85719,1976,86,No medal
64199,85297,1976,274,No medal
64200,86359,1976,197,Bronze
64201,85940,1976,556,No medal
64202,85720,1976,306,No medal
64203,85097,1976,430,Silver
64204,85187,1976,458,Bronze
64205,86882,1976,294,No medal
64206,85218,1976,207,No medal
64207,85188,1976,458,Bronze
64208,86208,1976,289,No medal
64209,86635,1976,560,No medal
64210,85189,1976,79,No medal
64211,86161,1976,430,Silver
64212,85130,1976,814,Gold
64213,87507,1976,292,No medal
64214,85889,1976,556,No medal
64215,85423,1976,841,No medal
64216,87476,1976,88,No medal
64217,86738,1976,73,Silver
64218,86738,1976,74,No medal
64219,86476,1976,308,No medal
64220,86476,1976,297,No medal
64221,85613,1976,411,No medal
64222,85613,1976,410,No medal
64223,85652,1976,409,No medal
64224,85652,1976,408,No medal
64225,86580,1976,75,No medal
64226,85833,1976,72,No medal
64227,85833,1976,70,No medal
64228,86428,1976,85,No medal
64229,86316,1976,267,No medal
64230,86316,1976,269,Silver
64231,85794,1976,650,Bronze
64232,85337,1976,201,Bronze
64233,86222,1976,430,Silver
64234,85591,1976,282,No medal
64235,85064,1976,407,No medal
64236,86363,1976,458,Bronze
64237,85349,1976,78,No medal
64238,84923,1976,814,Gold
64239,85269,1976,651,Bronze
64240,86065,1976,204,No medal
64241,86464,1976,556,No medal
64242,86661,1976,69,No medal
64243,86374,1976,430,Silver
64244,85964,1976,556,No medal
64245,86790,1976,407,No medal
64246,86790,1976,406,No medal
64247,85952,1976,834,Silver
64248,86900,1976,841,Bronze
64249,85836,1976,84,No medal
64250,85755,1976,430,Silver
64251,86770,1976,458,Bronze
64252,86319,1976,446,No medal
64253,86319,1976,447,No medal
64254,86319,1976,442,No medal
64255,86319,1976,445,No medal
64256,86319,1976,443,No medal
64257,86319,1976,441,No medal
64258,86319,1976,449,No medal
64259,86319,1976,444,No medal
64260,87095,1976,547,No medal
64261,85470,1976,547,No medal
64262,84976,1976,282,No medal
64263,87105,1976,86,No medal
64264,86364,1976,458,Bronze
64265,85699,1976,304,No medal
64266,86332,1976,547,No medal
64267,85242,1976,556,No medal
64268,86823,1976,814,Gold
64269,86165,1976,196,No medal
64270,86147,1976,650,No medal
64271,85309,1976,198,Bronze
64272,86039,1976,604,No medal
64273,85756,1976,88,No medal
64274,87082,1976,409,No medal
64275,87082,1976,408,No medal
64276,86745,1976,83,No medal
64277,85579,1976,199,No medal
64278,85905,1976,430,Silver
64279,85820,1976,413,No medal
64280,85545,1976,814,Gold
64281,85850,1976,458,Bronze
64282,85053,1976,564,No medal
64283,87036,1976,476,No medal
64284,63523,1976,99,No medal
64285,63523,1976,100,No medal
64286,63824,1976,294,No medal
64287,63705,1976,304,No medal
64288,63436,1976,197,No medal
64289,63732,1976,108,No medal
64290,63665,1976,73,No medal
64291,63665,1976,70,Gold
64292,63665,1976,67,Silver
64293,63464,1976,99,No medal
64294,63464,1976,98,No medal
64295,63464,1976,95,No medal
64296,63519,1976,73,No medal
64297,63519,1976,74,No medal
64298,63569,1976,73,No medal
64299,63569,1976,78,No medal
64300,63536,1976,100,No medal
64301,63452,1976,306,No medal
64302,63756,1976,207,No medal
64303,63453,1976,98,No medal
64304,63453,1976,92,No medal
64305,63406,1976,74,No medal
64306,63767,1976,99,No medal
64307,63767,1976,98,No medal
64308,63767,1976,95,No medal
64309,63767,1976,92,No medal
64310,63542,1976,112,No medal
64311,63594,1976,73,No medal
64312,63594,1976,70,No medal
64313,63594,1976,67,No medal
64314,63658,1976,99,No medal
64315,63658,1976,100,No medal
64316,63768,1976,199,No medal
64317,63567,1976,98,No medal
64318,63567,1976,95,No medal
64319,63567,1976,92,No medal
64320,13752,1976,814,No medal
64321,12721,1976,430,No medal
64322,11927,1976,814,No medal
64323,12331,1976,606,No medal
64324,12045,1976,198,No medal
64325,13754,1976,727,No medal
64326,13754,1976,723,No medal
64327,13237,1976,430,No medal
64328,13543,1976,551,No medal
64329,13632,1976,814,No medal
64330,12819,1976,430,No medal
64331,14072,1976,430,No medal
64332,11894,1976,711,No medal
64333,11894,1976,707,No medal
64334,13861,1976,728,No medal
64335,13861,1976,724,No medal
64336,13427,1976,88,No medal
64337,11824,1976,651,No medal
64338,11839,1976,814,No medal
64339,11805,1976,110,No medal
64340,11805,1976,95,No medal
64341,13680,1976,607,No medal
64342,13598,1976,471,No medal
64343,12317,1976,654,No medal
64344,13599,1976,649,No medal
64345,12456,1976,724,No medal
64346,12587,1976,476,No medal
64347,13695,1976,814,No medal
64348,13366,1976,430,No medal
64349,13621,1976,205,No medal
64350,13533,1976,430,No medal
64351,11945,1976,548,No medal
64352,12981,1976,704,No medal
64353,12981,1976,718,No medal
64354,12859,1976,473,No medal
64355,11807,1976,651,No medal
64356,13624,1976,647,No medal
64357,12666,1976,548,No medal
64358,11773,1976,814,No medal
64359,12784,1976,430,No medal
64360,12929,1976,430,No medal
64361,11871,1976,706,No medal
64362,11871,1976,709,No medal
64363,13201,1976,430,No medal
64364,13730,1976,734,No medal
64365,12952,1976,652,No medal
64366,13513,1976,551,No medal
64367,13950,1976,92,No medal
64368,12216,1976,707,No medal
64369,12063,1976,608,Bronze
64370,11979,1976,814,No medal
64371,11811,1976,430,No medal
64372,13989,1976,430,No medal
64373,13015,1976,430,No medal
64374,11829,1976,430,No medal
64375,13884,1976,647,No medal
64376,12247,1976,834,No medal
64377,13673,1976,88,Bronze
64378,13673,1976,84,No medal
64379,13029,1976,814,No medal
64380,12039,1976,203,No medal
64381,13824,1976,814,No medal
64382,13030,1976,70,No medal
64383,13030,1976,67,No medal
64384,13147,1976,74,No medal
64385,13148,1976,410,No medal
64386,13996,1976,608,Bronze
64387,12788,1976,430,No medal
64388,11981,1976,82,No medal
64389,13128,1976,430,No medal
64390,12601,1976,652,No medal
64391,12367,1976,550,No medal
64392,13967,1976,606,No medal
64393,12854,1976,606,No medal
64394,11853,1976,368,No medal
64395,12944,1976,604,No medal
64396,12875,1976,108,No medal
64397,12618,1976,814,No medal
64398,12885,1976,814,No medal
64399,12517,1976,430,No medal
64400,13998,1976,550,No medal
64401,13911,1976,607,No medal
64402,11923,1976,708,No medal
64403,11923,1976,710,No medal
64404,11923,1976,706,No medal
64405,13761,1976,197,No medal
64406,12379,1976,548,No medal
64407,13155,1976,430,No medal
64408,13219,1976,814,No medal
64409,25353,1976,843,No medal
64410,25798,1976,815,No medal
64411,24989,1976,814,Bronze
64412,25141,1976,651,No medal
64413,24933,1976,297,No medal
64414,24933,1976,295,No medal
64415,25071,1976,184,No medal
64416,25517,1976,204,No medal
64417,25470,1976,889,No medal
64418,25359,1976,652,No medal
64419,25359,1976,653,No medal
64420,25081,1976,98,No medal
64421,25081,1976,92,No medal
64422,25554,1976,841,No medal
64423,25772,1976,815,No medal
64424,25082,1976,184,No medal
64425,25958,1976,413,No medal
64426,25958,1976,412,No medal
64427,25537,1976,815,No medal
64428,25578,1976,98,No medal
64429,25578,1976,92,No medal
64430,25281,1976,815,No medal
64431,25390,1976,413,No medal
64432,25390,1976,412,No medal
64433,26085,1976,554,No medal
64434,25981,1976,199,Gold
64435,26216,1976,82,No medal
64436,25766,1976,201,Silver
64437,25512,1976,554,No medal
64438,25844,1976,184,No medal
64439,25965,1976,814,Bronze
64440,26028,1976,114,No medal
64441,25456,1976,814,Bronze
64442,25243,1976,407,No medal
64443,25243,1976,406,No medal
64444,25222,1976,409,No medal
64445,25222,1976,408,No medal
64446,24960,1976,814,Bronze
64447,25985,1976,546,No medal
64448,25176,1976,105,No medal
64449,26069,1976,98,No medal
64450,24934,1976,430,No medal
64451,26179,1976,413,No medal
64452,26179,1976,412,No medal
64453,25648,1976,475,Gold
64454,25187,1976,820,No medal
64455,25749,1976,554,No medal
64456,25305,1976,820,No medal
64457,24935,1976,814,Bronze
64458,25260,1976,815,No medal
64459,25890,1976,184,No medal
64460,25440,1976,820,No medal
64461,25588,1976,430,No medal
64462,25044,1976,546,No medal
64463,25879,1976,546,No medal
64464,25784,1976,430,No medal
64465,25600,1976,892,No medal
64466,25264,1976,880,No medal
64467,25713,1976,72,No medal
64468,25713,1976,67,No medal
64469,25946,1976,546,No medal
64470,25422,1976,815,No medal
64471,25025,1976,820,No medal
64472,26126,1976,814,Bronze
64473,25937,1976,88,No medal
64474,24922,1976,815,No medal
64475,25601,1976,304,No medal
64476,25638,1976,820,No medal
64477,26145,1976,430,No medal
64478,25524,1976,820,No medal
64479,26205,1976,546,No medal
64480,25058,1976,184,No medal
64481,26161,1976,409,No medal
64482,26161,1976,408,No medal
64483,25291,1976,184,No medal
64484,25580,1976,836,No medal
64485,25925,1976,74,No medal
64486,25540,1976,80,No medal
64487,25457,1976,890,No medal
64488,25100,1976,86,No medal
64489,26006,1976,896,No medal
64490,25202,1976,184,No medal
64491,25296,1976,409,No medal
64492,25857,1976,546,No medal
64493,26146,1976,304,No medal
64494,25761,1976,85,No medal
64495,25846,1976,64,No medal
64496,25846,1976,78,No medal
64497,25949,1976,84,No medal
64498,26047,1976,430,No medal
64499,24879,1976,196,No medal
64500,25737,1976,205,Bronze
64501,26031,1976,814,Bronze
64502,25919,1976,814,Bronze
64503,24955,1976,814,Bronze
64504,25384,1976,554,No medal
64505,25716,1976,72,No medal
64506,25716,1976,67,No medal
64507,25561,1976,446,No medal
64508,25561,1976,447,No medal
64509,25561,1976,442,No medal
64510,25561,1976,445,No medal
64511,25561,1976,443,No medal
64512,25561,1976,441,No medal
64513,25561,1976,444,No medal
64514,25398,1976,834,No medal
64515,25407,1976,814,Bronze
64516,25573,1976,73,No medal
64517,25573,1976,78,Gold
64518,25573,1976,74,Gold
64519,25990,1976,407,No medal
64520,25990,1976,406,No medal
64521,26140,1976,477,No medal
64522,26140,1976,471,No medal
64523,25901,1976,430,No medal
64524,26156,1976,184,No medal
64525,26007,1976,184,No medal
64526,26040,1976,815,No medal
64527,24926,1976,554,No medal
64528,24956,1976,88,No medal
64529,25476,1976,197,Gold
64530,26201,1976,430,No medal
64531,25602,1976,409,No medal
64532,25118,1976,407,No medal
64533,25776,1976,200,Gold
64534,25705,1976,73,No medal
64535,25705,1976,74,No medal
64536,25424,1976,546,No medal
64537,24894,1976,652,No medal
64538,25237,1976,837,No medal
64539,26202,1976,295,No medal
64540,25036,1976,72,No medal
64541,25036,1976,67,No medal
64542,26150,1976,814,Bronze
64543,25583,1976,820,No medal
64544,25147,1976,815,No medal
64545,25329,1976,430,No medal
64546,26111,1976,202,Bronze
64547,25363,1976,407,No medal
64548,25363,1976,406,No medal
64549,25575,1976,835,No medal
64550,25903,1976,413,No medal
64551,25956,1976,814,Bronze
64552,26042,1976,446,No medal
64553,26042,1976,447,No medal
64554,26042,1976,442,No medal
64555,26042,1976,445,No medal
64556,26042,1976,443,No medal
64557,26042,1976,441,No medal
64558,26042,1976,444,No medal
64559,25450,1976,844,No medal
64560,25871,1976,430,No medal
64561,25771,1976,893,No medal
64562,25909,1976,430,No medal
64563,25950,1976,198,Silver
64564,25153,1976,546,No medal
64565,24949,1976,820,No medal
64566,25429,1976,820,No medal
64567,25718,1976,184,No medal
64568,26131,1976,815,No medal
64569,25193,1976,430,No medal
64570,25547,1976,409,No medal
64571,25547,1976,408,No medal
64572,25351,1976,820,No medal
64573,25048,1976,207,No medal
64574,25700,1976,78,No medal
64575,25037,1976,98,No medal
64576,25037,1976,92,No medal
64577,25497,1976,184,No medal
64578,25251,1976,430,No medal
