result_id,olympian_id,year,event_id,medal
2970,117787,1936,368,No medal
2971,117787,1936,369,No medal
2972,117670,1936,285,No medal
2973,117932,1936,29,No medal
2974,117421,1936,546,No medal
2975,117630,1936,277,No medal
2976,117526,1936,706,No medal
2977,117526,1936,717,No medal
2978,117526,1936,709,No medal
2979,117599,1936,455,No medal
2980,117460,1936,305,No medal
2981,117460,1936,304,No medal
2982,117199,1936,446,No medal
2983,117199,1936,447,No medal
2984,117199,1936,442,No medal
2985,117199,1936,445,No medal
2986,117199,1936,443,No medal
2987,117199,1936,441,No medal
2988,117199,1936,449,No medal
2989,117199,1936,444,No medal
2990,117495,1936,409,No medal
2991,117495,1936,408,No medal
2992,117495,1936,410,No medal
2993,117901,1936,407,No medal
2994,117991,1936,881,No medal
2995,117671,1936,820,No medal
2996,117992,1936,412,No medal
2997,117755,1936,820,No medal
2998,118052,1936,546,No medal
2999,118052,1936,547,No medal
3000,117935,1936,446,No medal
3001,117935,1936,447,Silver
3002,117935,1936,442,No medal
3003,117935,1936,445,No medal
3004,117935,1936,443,No medal
3005,117935,1936,441,No medal
3006,117935,1936,449,No medal
3007,117935,1936,444,No medal
3008,118044,1936,81,No medal
3009,117572,1936,103,No medal
3010,117395,1936,109,No medal
3011,117396,1936,85,No medal
3012,117843,1936,883,No medal
3013,117278,1936,276,No medal
3014,117862,1936,455,No medal
3015,117783,1936,92,No medal
3016,117637,1936,820,No medal
3017,117462,1936,455,No medal
3018,117793,1936,409,No medal
3019,117793,1936,408,No medal
3020,117638,1936,455,No medal
3021,117775,1936,455,No medal
3022,117734,1936,305,No medal
3023,117734,1936,304,No medal
3024,117746,1936,446,No medal
3025,117746,1936,447,No medal
3026,117746,1936,442,No medal
3027,117746,1936,445,No medal
3028,117746,1936,443,No medal
3029,117746,1936,441,No medal
3030,117746,1936,449,No medal
3031,117746,1936,444,No medal
3032,117612,1936,446,No medal
3033,117612,1936,447,No medal
3034,117612,1936,442,No medal
3035,117612,1936,445,No medal
3036,117612,1936,443,No medal
3037,117612,1936,441,No medal
3038,117612,1936,449,No medal
3039,117612,1936,444,No medal
3040,117367,1936,305,No medal
3041,117367,1936,304,No medal
3042,117303,1936,409,No medal
3043,117303,1936,408,No medal
3044,117412,1936,17,No medal
3045,117985,1936,407,No medal
3046,117985,1936,406,No medal
3047,117191,1936,407,No medal
3048,117632,1936,105,No medal
3049,117674,1936,887,No medal
3050,117939,1936,80,No medal
3051,117138,1936,548,No medal
3052,117210,1936,82,No medal
3053,117864,1936,88,No medal
3054,117727,1936,820,No medal
3055,117416,1936,446,No medal
3056,117416,1936,447,No medal
3057,117416,1936,442,No medal
3058,117416,1936,445,No medal
3059,117416,1936,443,No medal
3060,117416,1936,441,No medal
3061,117416,1936,449,No medal
3062,117416,1936,444,No medal
3063,117545,1936,410,No medal
3064,117545,1936,407,No medal
3065,117246,1936,551,No medal
3066,117252,1936,83,No medal
3067,117211,1936,409,No medal
3068,117211,1936,407,No medal
3069,117211,1936,406,No medal
3070,117816,1936,546,No medal
3071,117816,1936,547,No medal
3072,117816,1936,548,No medal
3073,117267,1936,546,No medal
3074,117267,1936,547,No medal
3075,118071,1936,546,No medal
3076,117686,1936,412,No medal
3077,117888,1936,76,No medal
3078,118075,1936,87,No medal
3079,117962,1936,407,No medal
3080,117962,1936,406,No medal
3081,117515,1936,80,No medal
3082,117893,1936,895,No medal
3083,117489,1936,546,No medal
3084,117489,1936,547,No medal
3085,117467,1936,639,No medal
3086,117557,1936,555,No medal
3087,117733,1936,409,No medal
3088,117874,1936,75,No medal
3089,117874,1936,68,No medal
3090,117344,1936,455,No medal
3091,117700,1936,92,No medal
3092,117860,1936,546,No medal
3093,117240,1936,446,No medal
