result_id,olympian_id,year,event_id,medal
167585,86774,2012,814,No medal
167586,85353,2012,598,No medal
167587,86097,2012,843,No medal
167588,85510,2012,81,No medal
167589,87106,2012,594,No medal
167590,85991,2012,842,No medal
167591,86758,2012,309,No medal
167592,86758,2012,306,No medal
167593,84927,2012,840,Gold
167594,85152,2012,410,No medal
167595,86154,2012,814,No medal
167596,85259,2012,472,No medal
167597,87208,2012,99,No medal
167598,87482,2012,656,No medal
167599,87406,2012,316,No medal
167600,87333,2012,413,No medal
167601,87333,2012,412,No medal
167602,85057,2012,474,No medal
167603,85180,2012,523,No medal
167604,86029,2012,86,No medal
167605,85169,2012,106,Silver
167606,85182,2012,814,No medal
167607,86518,2012,733,No medal
167608,86518,2012,725,No medal
167609,86930,2012,73,No medal
167610,86559,2012,611,No medal
167611,87469,2012,554,No medal
167612,87042,2012,766,No medal
167613,86066,2012,290,No medal
167614,86066,2012,291,No medal
167615,85646,2012,169,No medal
167616,85935,2012,80,No medal
167617,86978,2012,107,No medal
167618,86227,2012,546,No medal
167619,85040,2012,69,No medal
167620,85261,2012,726,No medal
167621,85261,2012,722,No medal
167622,85331,2012,706,No medal
167623,86249,2012,94,No medal
167624,87168,2012,716,No medal
167625,87168,2012,707,No medal
167626,87449,2012,546,No medal
167627,87024,2012,85,No medal
167628,86991,2012,97,No medal
167629,85597,2012,270,No medal
167630,85730,2012,735,No medal
167631,85730,2012,733,No medal
167632,85678,2012,413,No medal
167633,85678,2012,412,No medal
167634,86646,2012,99,No medal
167635,85549,2012,69,No medal
167636,86705,2012,401,No medal
167637,86705,2012,400,No medal
167638,86201,2012,521,No medal
167639,85449,2012,659,No medal
167640,86083,2012,404,No medal
167641,87183,2012,733,No medal
167642,87088,2012,563,No medal
167643,86718,2012,414,No medal
167644,85532,2012,555,No medal
167645,86096,2012,614,No medal
167646,86836,2012,408,No medal
167647,87364,2012,77,No medal
167648,86174,2012,286,No medal
167649,85607,2012,552,No medal
167650,86368,2012,546,No medal
167651,87452,2012,704,No medal
167652,87452,2012,718,No medal
167653,86219,2012,482,No medal
167654,86537,2012,814,No medal
167655,87391,2012,797,No medal
167656,86410,2012,113,No medal
167657,86779,2012,401,No medal
167658,86779,2012,400,No medal
167659,87257,2012,552,No medal
167660,87200,2012,83,No medal
167661,86545,2012,797,No medal
167662,86545,2012,798,No medal
167663,85498,2012,797,No medal
167664,85498,2012,796,No medal
167665,85498,2012,798,No medal
167666,85213,2012,113,No medal
167667,87169,2012,733,No medal
167668,85800,2012,596,No medal
167669,85499,2012,190,No medal
167670,87395,2012,98,No medal
167671,85066,2012,288,No medal
167672,87170,2012,479,No medal
167673,85958,2012,270,No medal
167674,87273,2012,89,No medal
167675,85356,2012,484,No medal
167676,86708,2012,451,No medal
167677,86708,2012,457,No medal
167678,86708,2012,452,No medal
167679,86708,2012,454,No medal
167680,86355,2012,73,No medal
167681,86585,2012,416,No medal
167682,85767,2012,552,No medal
167683,85403,2012,318,No medal
167684,86751,2012,290,No medal
167685,86751,2012,292,No medal
167686,87136,2012,770,No medal
167687,87136,2012,769,No medal
167688,86603,2012,71,No medal
167689,85093,2012,293,No medal
167690,85560,2012,83,No medal
167691,87012,2012,99,No medal
167692,87012,2012,101,No medal
167693,86248,2012,614,No medal
167694,85429,2012,814,No medal
167695,87300,2012,77,No medal
167696,85094,2012,68,No medal
167697,85172,2012,615,Bronze
167698,85876,2012,290,No medal
167699,85876,2012,289,Bronze
167700,86340,2012,814,No medal
167701,86753,2012,847,No medal
167702,86504,2012,530,No medal
167703,86433,2012,401,No medal
167704,86433,2012,400,No medal
167705,86867,2012,290,No medal
167706,86867,2012,289,Bronze
167707,87113,2012,86,No medal
167708,85746,2012,561,Bronze
167709,86896,2012,905,No medal
167710,86550,2012,208,No medal
167711,87313,2012,599,Bronze
167712,86944,2012,80,No medal
167713,85912,2012,794,No medal
167714,85912,2012,796,No medal
167715,84982,2012,901,No medal
167716,85982,2012,170,No medal
167717,86013,2012,72,No medal
167718,85896,2012,73,No medal
167719,85896,2012,74,No medal
167720,86970,2012,87,Gold
167721,85282,2012,716,No medal
167722,85282,2012,720,No medal
167723,85379,2012,563,No medal
167724,86604,2012,777,No medal
167725,86259,2012,168,No medal
167726,86654,2012,845,No medal
167727,86864,2012,770,No medal
167728,86864,2012,769,No medal
167729,85314,2012,78,No medal
167730,86733,2012,563,No medal
167731,85897,2012,563,No medal
167732,85938,2012,10,No medal
167733,84944,2012,304,No medal
167734,86709,2012,598,No medal
167735,86152,2012,814,No medal
167736,87214,2012,271,No medal
167737,87214,2012,273,No medal
167738,86178,2012,446,No medal
167739,86178,2012,447,No medal
167740,86178,2012,442,No medal
167741,86178,2012,445,No medal
167742,86178,2012,441,No medal
167743,86178,2012,444,No medal
167744,87031,2012,595,No medal
167745,86907,2012,309,No medal
167746,86907,2012,299,No medal
167747,85898,2012,711,No medal
167748,86033,2012,72,No medal
167749,86033,2012,67,No medal
167750,86783,2012,795,No medal
167751,87439,2012,814,No medal
167752,86411,2012,72,No medal
167753,85236,2012,78,No medal
167754,84902,2012,72,No medal
167755,84902,2012,70,No medal
167756,85970,2012,73,No medal
167757,87397,2012,97,No medal
167758,86540,2012,170,No medal
167759,86719,2012,814,No medal
167760,86754,2012,716,No medal
167761,86754,2012,712,No medal
167762,85914,2012,554,No medal
167763,84913,2012,98,No medal
167764,86425,2012,301,No medal
167765,86675,2012,596,No medal
167766,86049,2012,554,No medal
167767,87506,2012,98,No medal
167768,86207,2012,845,No medal
167769,86490,2012,275,No medal
167770,85081,2012,95,No medal
167771,85455,2012,716,No medal
167772,85455,2012,710,No medal
167773,86397,2012,842,No medal
167774,85871,2012,267,No medal
167775,86830,2012,546,No medal
167776,85612,2012,98,No medal
167777,85612,2012,92,No medal
167778,87130,2012,810,No medal
167779,87067,2012,554,No medal
167780,86973,2012,728,No medal
167781,86973,2012,724,No medal
167782,86328,2012,809,No medal
167783,86564,2012,111,No medal
167784,85441,2012,814,No medal
167785,85027,2012,797,No medal
167786,85459,2012,891,Bronze
167787,86981,2012,83,No medal
167788,85817,2012,814,No medal
167789,87266,2012,546,No medal
167790,86831,2012,546,No medal
167791,87103,2012,550,No medal
167792,86769,2012,267,No medal
167793,87317,2012,770,No medal
167794,85771,2012,413,No medal
167795,85771,2012,412,No medal
167796,85782,2012,304,No medal
167797,87072,2012,315,No medal
167798,86163,2012,550,No medal
167799,86494,2012,105,No medal
167800,87304,2012,794,No medal
167801,86690,2012,561,Bronze
167802,85151,2012,106,No medal
167803,85614,2012,190,No medal
167804,87346,2012,77,No medal
167805,85113,2012,81,No medal
167806,86450,2012,94,No medal
167807,84924,2012,837,No medal
167808,87400,2012,736,No medal
167809,85490,2012,8,No medal
167810,85891,2012,315,No medal
167811,86434,2012,523,No medal
167812,87204,2012,810,No medal
167813,86324,2012,708,No medal
167814,86324,2012,709,No medal
167815,86402,2012,80,No medal
167816,87509,2012,168,No medal
167817,85278,2012,714,No medal
167818,85278,2012,712,No medal
167819,86884,2012,413,No medal
167820,86609,2012,721,No medal
167821,86331,2012,94,No medal
167822,87218,2012,546,No medal
167823,86301,2012,301,No medal
167824,85566,2012,546,No medal
167825,87205,2012,837,Bronze
167826,85604,2012,659,No medal
167827,85604,2012,656,Silver
167828,86773,2012,298,No medal
167829,86773,2012,304,No medal
167830,86320,2012,309,No medal
167831,86213,2012,552,No medal
167832,85052,2012,99,No medal
167833,86620,2012,814,No medal
167834,86437,2012,660,No medal
167835,86437,2012,655,No medal
167836,85618,2012,897,No medal
167837,85953,2012,69,No medal
167838,85920,2012,172,No medal
167839,85655,2012,546,No medal
167840,87017,2012,475,No medal
167841,63685,2012,101,No medal
167842,63681,2012,99,Bronze
167843,63681,2012,100,No medal
167844,63533,2012,93,No medal
167845,63496,2012,99,Bronze
167846,63414,2012,115,No medal
167847,63403,2012,99,Bronze
167848,63403,2012,100,No medal
167849,63832,2012,70,Bronze
167850,63634,2012,101,No medal
167851,63532,2012,98,Silver
167852,63532,2012,92,No medal
167853,63624,2012,101,No medal
167854,63682,2012,115,No medal
167855,63527,2012,80,No medal
167856,63729,2012,98,Silver
167857,63729,2012,95,No medal
167858,63701,2012,87,No medal
167859,63552,2012,75,No medal
167860,63696,2012,68,No medal
167861,63505,2012,105,No medal
167862,63739,2012,67,No medal
167863,63570,2012,68,No medal
167864,63765,2012,68,Bronze
167865,63691,2012,73,No medal
167866,63769,2012,80,No medal
167867,63524,2012,74,No medal
167868,63629,2012,99,Bronze
167869,63468,2012,73,No medal
167870,63644,2012,73,No medal
167871,63644,2012,74,No medal
167872,63426,2012,97,No medal
167873,63719,2012,98,Silver
